chr,start,end,dmr_id,2mo,9mo,18mo,gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,old-young
chr8,125462950,125463068,chr8-125462950-125463068,0.47,0.25,0.23,chr8,125416063,125494710,ENSMUSG00000001995.8,-,Sipa1l2,protein_coding,-0.23999999999999996
chr8,125464685,125464699,chr8-125464685-125464699,0.52,0.28,0.24,chr8,125416063,125494710,ENSMUSG00000001995.8,-,Sipa1l2,protein_coding,-0.28
chr8,125487033,125487178,chr8-125487033-125487178,0.74,0.54,0.52,chr8,125416063,125494710,ENSMUSG00000001995.8,-,Sipa1l2,protein_coding,-0.21999999999999997
chr8,125917134,125917263,chr8-125917134-125917263,0.68,0.6,0.45,chr8,125908450,125949439,ENSMUSG00000031853.4,+,BC021891,protein_coding,-0.23000000000000004
chr8,125920370,125920384,chr8-125920370-125920384,0.71,0.39,0.27,chr8,125908450,125949439,ENSMUSG00000031853.4,+,BC021891,protein_coding,-0.43999999999999995
chr8,127480183,127480210,chr8-127480183-127480210,0.61,0.39,0.42,chr8,127061893,127614286,ENSMUSG00000025812.13,+,Pard3,protein_coding,-0.19
chr8,127499565,127499570,chr8-127499565-127499570,0.47,0.4,0.24,chr8,127061893,127614286,ENSMUSG00000025812.13,+,Pard3,protein_coding,-0.22999999999999998
chr9,4750173,4750518,chr9-4750173-4750518,0.38,0.53,0.61,chr9,4415899,4798234,ENSMUSG00000025892.11,-,Gria4,protein_coding,0.22999999999999998
chr9,7366377,7366545,chr9-7366377-7366545,0.63,0.74,0.84,chr9,7342381,7371499,ENSMUSG00000049723.10,+,Mmp12,protein_coding,0.20999999999999996
chr9,7366377,7366545,chr9-7366377-7366545,0.63,0.74,0.84,chr9,7366239,7390047,ENSMUSG00000041620.8,-,Mmp1b,protein_coding,0.20999999999999996
chr9,9244227,9244411,chr9-9244227-9244411,0.12,0.05,0.3,chr9,9234288,9262883,ENSMUSG00000085253.3,+,Gm16833,antisense,0.18
chr9,10067173,10067195,chr9-10067173-10067195,0.42,0.67,0.54,chr9,9658891,10906775,ENSMUSG00000039488.11,-,Cntn5,protein_coding,0.12000000000000005
chr9,14613789,14613831,chr9-14613789-14613831,0.67,0.78,0.88,chr9,14539966,14617483,ENSMUSG00000013076.11,-,Amotl1,protein_coding,0.20999999999999996
chr9,16148103,16148135,chr9-16148103-16148135,0.43,0.47,0.64,chr9,15908205,16380231,ENSMUSG00000074505.4,-,Fat3,protein_coding,0.21000000000000002
chr9,20697648,20697752,chr9-20697648-20697752,0.57,0.79,0.75,chr9,20665986,20730219,ENSMUSG00000032172.7,-,Olfm2,protein_coding,0.18000000000000005
chr9,20729621,20729693,chr9-20729621-20729693,0.43,0.6,0.64,chr9,20665986,20730219,ENSMUSG00000032172.7,-,Olfm2,protein_coding,0.21000000000000002
chr9,21036296,21036310,chr9-21036296-21036310,0.52,0.74,0.71,chr9,21030038,21041036,ENSMUSG00000032174.4,+,Icam5,protein_coding,0.18999999999999995
chr9,21036296,21036310,chr9-21036296-21036310,0.52,0.74,0.71,chr9,21032290,21039782,ENSMUSG00000097535.1,-,Gm26592,lincRNA,0.18999999999999995
chr9,21036469,21036617,chr9-21036469-21036617,0.21,0.41,0.38,chr9,21030038,21041036,ENSMUSG00000032174.4,+,Icam5,protein_coding,0.17
chr9,21036469,21036617,chr9-21036469-21036617,0.21,0.41,0.38,chr9,21032290,21039782,ENSMUSG00000097535.1,-,Gm26592,lincRNA,0.17
chr9,21386617,21386645,chr9-21386617-21386645,0.52,0.41,0.31,chr9,21366019,21407361,ENSMUSG00000032178.9,+,Ilf3,protein_coding,-0.21000000000000002
chr9,21725886,21725943,chr9-21725886-21725943,0.52,0.64,0.72,chr9,21721576,21751916,ENSMUSG00000032193.8,+,Ldlr,protein_coding,0.19999999999999996
chr9,21804094,21804109,chr9-21804094-21804109,0.62,0.5,0.41,chr9,21798184,21854635,ENSMUSG00000032198.8,-,Dock6,protein_coding,-0.21000000000000002
chr9,21825561,21825572,chr9-21825561-21825572,0.59,0.77,0.82,chr9,21798184,21854635,ENSMUSG00000032198.8,-,Dock6,protein_coding,0.22999999999999998
chr9,21987759,21987778,chr9-21987759-21987778,0.3,0.42,0.52,chr9,21969527,21991453,ENSMUSG00000040146.8,-,Rgl3,protein_coding,0.22000000000000003
chr9,22387851,22387987,chr9-22387851-22387987,0.53,0.58,0.75,chr9,22329214,22391206,ENSMUSG00000036777.7,-,Anln,protein_coding,0.21999999999999997
chr9,25279871,25279910,chr9-25279871-25279910,0.4,0.31,0.17,chr9,25250439,25310571,ENSMUSG00000001833.12,+,Sept7,protein_coding,-0.23
chr9,25281187,25281462,chr9-25281187-25281462,0.71,0.59,0.5,chr9,25250439,25310571,ENSMUSG00000001833.12,+,Sept7,protein_coding,-0.20999999999999996
chr9,27945671,27945685,chr9-27945671-27945685,0.61,0.7,0.83,chr9,27788775,28927410,ENSMUSG00000062257.8,+,Opcml,protein_coding,0.21999999999999997
chr9,28029105,28029127,chr9-28029105-28029127,0.57,0.79,0.72,chr9,27788775,28927410,ENSMUSG00000062257.8,+,Opcml,protein_coding,0.15000000000000002
chr9,29962960,29963107,chr9-29962960-29963107,0.32,0.0,0.02,chr9,28992750,29965141,ENSMUSG00000059974.6,-,Ntm,protein_coding,-0.3
chr9,31172453,31172460,chr9-31172453-31172460,0.58,0.43,0.34,chr9,31147557,31213815,ENSMUSG00000031996.12,-,Aplp2,protein_coding,-0.23999999999999994
chr9,31378251,31378256,chr9-31378251-31378256,0.58,0.32,0.26,chr9,31278538,31380543,ENSMUSG00000042496.13,+,Prdm10,protein_coding,-0.31999999999999995
chr9,34509666,34509737,chr9-34509666-34509737,0.43,0.24,0.19,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,-0.24
chr9,34586265,34586504,chr9-34586265-34586504,0.61,0.38,0.33,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,-0.27999999999999997
chr9,34611833,34611969,chr9-34611833-34611969,0.48,0.38,0.27,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,-0.20999999999999996
chr9,34613275,34613309,chr9-34613275-34613309,0.69,0.43,0.37,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,-0.31999999999999995
chr9,34659255,34659333,chr9-34659255-34659333,0.55,0.37,0.23,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,-0.32000000000000006
chr9,34665832,34665937,chr9-34665832-34665937,0.47,0.3,0.25,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,-0.21999999999999997
chr9,34801339,34801343,chr9-34801339-34801343,0.53,0.74,0.8,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,0.27
chr9,34992348,34992356,chr9-34992348-34992356,0.42,0.17,0.11,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,-0.31
chr9,35024646,35024679,chr9-35024646-35024679,0.56,0.7,0.82,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,0.2599999999999999
chr9,35163396,35163460,chr9-35163396-35163460,0.59,0.45,0.36,chr9,35122408,35178061,ENSMUSG00000032040.11,-,Dcps,protein_coding,-0.22999999999999998
chr9,35424682,35424717,chr9-35424682-35424717,0.37,0.51,0.61,chr9,35419128,35509652,ENSMUSG00000038119.10,+,Cdon,protein_coding,0.24
chr9,37369209,37369410,chr9-37369209-37369410,0.4,0.2,0.14,chr9,37365368,37388572,ENSMUSG00000046240.7,+,Hepacam,protein_coding,-0.26
chr9,37376920,37377270,chr9-37376920-37377270,0.56,0.4,0.34,chr9,37365368,37388572,ENSMUSG00000046240.7,+,Hepacam,protein_coding,-0.22000000000000003
chr9,37377502,37377526,chr9-37377502-37377526,0.5,0.25,0.19,chr9,37365368,37388572,ENSMUSG00000046240.7,+,Hepacam,protein_coding,-0.31
chr9,40311821,40311828,chr9-40311821-40311828,0.43,0.26,0.22,chr9,40291233,40533383,ENSMUSG00000040111.10,-,Gramd1b,protein_coding,-0.21
chr9,40311927,40311991,chr9-40311927-40311991,0.47,0.28,0.25,chr9,40291233,40533383,ENSMUSG00000040111.10,-,Gramd1b,protein_coding,-0.21999999999999997
chr9,40321086,40321093,chr9-40321086-40321093,0.25,0.15,0.02,chr9,40291233,40533383,ENSMUSG00000040111.10,-,Gramd1b,protein_coding,-0.23
chr9,40364694,40364731,chr9-40364694-40364731,0.73,0.58,0.51,chr9,40291233,40533383,ENSMUSG00000040111.10,-,Gramd1b,protein_coding,-0.21999999999999997
chr9,40373866,40373919,chr9-40373866-40373919,0.82,0.63,0.56,chr9,40291233,40533383,ENSMUSG00000040111.10,-,Gramd1b,protein_coding,-0.2599999999999999
chr9,40375946,40376021,chr9-40375946-40376021,0.53,0.38,0.26,chr9,40291233,40533383,ENSMUSG00000040111.10,-,Gramd1b,protein_coding,-0.27
chr9,40377156,40377316,chr9-40377156-40377316,0.69,0.51,0.36,chr9,40291233,40533383,ENSMUSG00000040111.10,-,Gramd1b,protein_coding,-0.32999999999999996
chr9,40908682,40908695,chr9-40908682-40908695,0.41,0.49,0.62,chr9,40892849,40966118,ENSMUSG00000032023.7,-,4931429I11Rik,protein_coding,0.21000000000000002
chr9,41210770,41210801,chr9-41210770-41210801,0.54,0.4,0.32,chr9,41204137,41219627,ENSMUSG00000100837.2,+,1700063D05Rik,lincRNA,-0.22000000000000003
chr9,41211633,41211777,chr9-41211633-41211777,0.69,0.58,0.46,chr9,41204137,41219627,ENSMUSG00000100837.2,+,1700063D05Rik,lincRNA,-0.22999999999999993
chr9,41378246,41378318,chr9-41378246-41378318,0.57,0.71,0.77,chr9,41374397,41619772,ENSMUSG00000074415.6,+,2610203C20Rik,processed_transcript,0.20000000000000007
chr9,41449198,41449250,chr9-41449198-41449250,0.51,0.41,0.3,chr9,41374397,41619772,ENSMUSG00000074415.6,+,2610203C20Rik,processed_transcript,-0.21000000000000002
chr9,41485914,41485955,chr9-41485914-41485955,0.57,0.45,0.37,chr9,41374397,41619772,ENSMUSG00000074415.6,+,2610203C20Rik,processed_transcript,-0.19999999999999996
chr9,41582355,41582518,chr9-41582355-41582518,0.63,0.47,0.39,chr9,41579908,41584283,ENSMUSG00000100158.1,+,Gm28119,sense_intronic,-0.24
chr9,41582355,41582518,chr9-41582355-41582518,0.63,0.47,0.39,chr9,41579926,41584002,ENSMUSG00000093354.1,+,Mir125b-1,miRNA,-0.24
chr9,41582355,41582518,chr9-41582355-41582518,0.63,0.47,0.39,chr9,41374397,41619772,ENSMUSG00000074415.6,+,2610203C20Rik,processed_transcript,-0.24
chr9,42048291,42048334,chr9-42048291-42048334,0.65,0.74,0.86,chr9,41962720,42126297,ENSMUSG00000049313.8,-,Sorl1,protein_coding,0.20999999999999996
chr9,42120238,42120271,chr9-42120238-42120271,0.39,0.61,0.6,chr9,41962720,42126297,ENSMUSG00000049313.8,-,Sorl1,protein_coding,0.20999999999999996
chr9,42123222,42123256,chr9-42123222-42123256,0.28,0.5,0.46,chr9,41962720,42126297,ENSMUSG00000049313.8,-,Sorl1,protein_coding,0.18
chr9,42413957,42414032,chr9-42413957-42414032,0.53,0.74,0.77,chr9,42410316,42509809,ENSMUSG00000037287.10,-,Tbcel,protein_coding,0.24
chr9,42545639,42545920,chr9-42545639-42545920,0.63,0.48,0.41,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,-0.22000000000000003
chr9,42549733,42549905,chr9-42549733-42549905,0.22,0.04,0.01,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,-0.21
chr9,42737074,42737105,chr9-42737074-42737105,0.47,0.15,0.11,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,-0.36
chr9,42737157,42737184,chr9-42737157-42737184,0.42,0.17,0.09,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,-0.32999999999999996
chr9,42799438,42799593,chr9-42799438-42799593,0.47,0.29,0.22,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,-0.24999999999999997
chr9,42802926,42802985,chr9-42802926-42802985,0.45,0.35,0.24,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,-0.21000000000000002
chr9,42883528,42883631,chr9-42883528-42883631,0.74,0.53,0.42,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,-0.32
chr9,42888055,42888065,chr9-42888055-42888065,0.38,0.27,0.14,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,-0.24
chr9,43226337,43226365,chr9-43226337-43226365,0.54,0.32,0.26,chr9,43219278,43241816,ENSMUSG00000032014.5,-,Oaf,protein_coding,-0.28
chr9,43233188,43233276,chr9-43233188-43233276,0.47,0.25,0.19,chr9,43219278,43241816,ENSMUSG00000032014.5,-,Oaf,protein_coding,-0.27999999999999997
chr9,43265536,43265566,chr9-43265536-43265566,0.55,0.73,0.78,chr9,43257879,43282075,ENSMUSG00000095385.1,+,D630033O11Rik,protein_coding,0.22999999999999998
chr9,44041326,44041466,chr9-44041326-44041466,0.58,0.67,0.78,chr9,44041384,44050579,ENSMUSG00000032011.4,+,Thy1,protein_coding,0.20000000000000007
chr9,44068045,44068074,chr9-44068045-44068074,0.73,0.64,0.51,chr9,44064327,44115517,ENSMUSG00000053128.10,-,Rnf26,protein_coding,-0.21999999999999997
chr9,44068045,44068074,chr9-44068045-44068074,0.73,0.64,0.51,chr9,44065021,44097627,ENSMUSG00000032010.10,+,Usp2,protein_coding,-0.21999999999999997
chr9,44106305,44106431,chr9-44106305-44106431,0.43,0.27,0.16,chr9,44064327,44115517,ENSMUSG00000053128.10,-,Rnf26,protein_coding,-0.27
chr9,44106305,44106431,chr9-44106305-44106431,0.43,0.27,0.16,chr9,44099738,44111187,ENSMUSG00000034739.13,+,Mfrp,protein_coding,-0.27
chr9,44106305,44106431,chr9-44106305-44106431,0.43,0.27,0.16,chr9,44105245,44111187,ENSMUSG00000079592.5,+,C1qtnf5,protein_coding,-0.27
chr9,44106305,44106431,chr9-44106305-44106431,0.43,0.27,0.16,chr9,44105301,44110960,ENSMUSG00000092258.1,-,Gm20444,processed_transcript,-0.27
chr9,44139885,44139988,chr9-44139885-44139988,0.47,0.29,0.25,chr9,44132469,44144727,ENSMUSG00000032135.10,+,Mcam,protein_coding,-0.21999999999999997
chr9,44169163,44169173,chr9-44169163-44169173,0.46,0.3,0.22,chr9,44147262,44236046,ENSMUSG00000034342.8,-,Cbl,protein_coding,-0.24000000000000002
chr9,44497163,44497270,chr9-44497163-44497270,0.53,0.33,0.25,chr9,44497136,44512388,ENSMUSG00000063382.5,+,Bcl9l,protein_coding,-0.28
chr9,44698164,44698183,chr9-44698164-44698183,0.53,0.38,0.32,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.21000000000000002
chr9,44699261,44699273,chr9-44699261-44699273,0.71,0.51,0.36,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.35
chr9,44699369,44699588,chr9-44699369-44699588,0.33,0.18,0.1,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.23
chr9,44700991,44701026,chr9-44700991-44701026,0.72,0.66,0.51,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.20999999999999996
chr9,44706444,44706870,chr9-44706444-44706870,0.6,0.5,0.4,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.19999999999999996
chr9,44711744,44711815,chr9-44711744-44711815,0.46,0.29,0.21,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.25
chr9,44713128,44713265,chr9-44713128-44713265,0.37,0.21,0.15,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.22
chr9,44714886,44714983,chr9-44714886-44714983,0.32,0.18,0.09,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.23
chr9,44715437,44715471,chr9-44715437-44715471,0.33,0.17,0.12,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.21000000000000002
chr9,44715551,44715646,chr9-44715551-44715646,0.6,0.37,0.37,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.22999999999999998
chr9,44715662,44715717,chr9-44715662-44715717,0.49,0.3,0.25,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.24
chr9,44715763,44715798,chr9-44715763-44715798,0.54,0.35,0.32,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.22000000000000003
chr9,44715833,44715924,chr9-44715833-44715924,0.8,0.64,0.59,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.21000000000000008
chr9,44715957,44716029,chr9-44715957-44716029,0.68,0.5,0.38,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.30000000000000004
chr9,44716208,44716354,chr9-44716208-44716354,0.7,0.52,0.47,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.22999999999999998
chr9,44716464,44716478,chr9-44716464-44716478,0.56,0.41,0.33,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.23000000000000004
chr9,44716776,44716992,chr9-44716776-44716992,0.52,0.31,0.32,chr9,44684304,44737198,ENSMUSG00000048537.11,-,Phldb1,protein_coding,-0.2
chr9,45418143,45418158,chr9-45418143-45418158,0.49,0.35,0.27,chr9,45414626,45433232,ENSMUSG00000097074.1,-,4833428L15Rik,lincRNA,-0.21999999999999997
chr9,45458534,45458567,chr9-45458534-45458567,0.63,0.49,0.43,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,-0.2
chr9,45480967,45481014,chr9-45480967-45481014,0.58,0.4,0.31,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,-0.26999999999999996
chr9,45543861,45543871,chr9-45543861-45543871,0.7,0.61,0.48,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,-0.21999999999999997
chr9,45556114,45556211,chr9-45556114-45556211,0.63,0.47,0.42,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,-0.21000000000000002
chr9,45566329,45566386,chr9-45566329-45566386,0.54,0.34,0.25,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,-0.29000000000000004
chr9,45591599,45591670,chr9-45591599-45591670,0.72,0.51,0.47,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,-0.25
chr9,45622969,45623150,chr9-45622969-45623150,0.53,0.37,0.24,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,-0.29000000000000004
chr9,45678365,45678408,chr9-45678365-45678408,0.32,0.22,0.11,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,-0.21000000000000002
chr9,45694002,45694036,chr9-45694002-45694036,0.6,0.69,0.8,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,0.20000000000000007
chr9,46020363,46020528,chr9-46020363-46020528,0.74,0.56,0.54,chr9,46010820,46226194,ENSMUSG00000034135.10,+,Sik3,protein_coding,-0.19999999999999996
chr9,46061661,46061783,chr9-46061661-46061783,0.32,0.15,0.07,chr9,46010820,46226194,ENSMUSG00000034135.10,+,Sik3,protein_coding,-0.25
chr9,46197013,46197393,chr9-46197013-46197393,0.48,0.37,0.27,chr9,46010820,46226194,ENSMUSG00000034135.10,+,Sik3,protein_coding,-0.20999999999999996
chr9,46199065,46199165,chr9-46199065-46199165,0.48,0.31,0.27,chr9,46010820,46226194,ENSMUSG00000034135.10,+,Sik3,protein_coding,-0.20999999999999996
chr9,46200097,46200135,chr9-46200097-46200135,0.72,0.53,0.47,chr9,46010820,46226194,ENSMUSG00000034135.10,+,Sik3,protein_coding,-0.25
chr9,46206756,46206780,chr9-46206756-46206780,0.53,0.36,0.28,chr9,46010820,46226194,ENSMUSG00000034135.10,+,Sik3,protein_coding,-0.25
chr9,46214065,46214104,chr9-46214065-46214104,0.67,0.53,0.42,chr9,46010820,46226194,ENSMUSG00000034135.10,+,Sik3,protein_coding,-0.25000000000000006
chr9,46293772,46293783,chr9-46293772-46293783,0.75,0.73,0.52,chr9,46281008,46300783,ENSMUSG00000032077.4,+,Bud13,protein_coding,-0.22999999999999998
chr9,47576013,47576084,chr9-47576013-47576084,0.53,0.25,0.24,chr9,47528173,47859637,ENSMUSG00000032076.14,+,Cadm1,protein_coding,-0.29000000000000004
chr9,47598544,47598562,chr9-47598544-47598562,0.57,0.38,0.33,chr9,47528173,47859637,ENSMUSG00000032076.14,+,Cadm1,protein_coding,-0.23999999999999994
chr9,47608313,47608322,chr9-47608313-47608322,0.31,0.13,0.1,chr9,47528173,47859637,ENSMUSG00000032076.14,+,Cadm1,protein_coding,-0.21
chr9,47652360,47652505,chr9-47652360-47652505,0.59,0.4,0.38,chr9,47528173,47859637,ENSMUSG00000032076.14,+,Cadm1,protein_coding,-0.20999999999999996
chr9,47741939,47741961,chr9-47741939-47741961,0.64,0.48,0.43,chr9,47528173,47859637,ENSMUSG00000032076.14,+,Cadm1,protein_coding,-0.21000000000000002
chr9,48674892,48674923,chr9-48674892-48674923,0.59,0.43,0.39,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.19999999999999996
chr9,48693543,48693667,chr9-48693543-48693667,0.46,0.35,0.26,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.2
chr9,48696800,48696865,chr9-48696800-48696865,0.59,0.43,0.31,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.27999999999999997
chr9,48707324,48707333,chr9-48707324-48707333,0.65,0.46,0.38,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.27
chr9,48722212,48722644,chr9-48722212-48722644,0.57,0.41,0.36,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.20999999999999996
chr9,48735349,48735566,chr9-48735349-48735566,0.81,0.63,0.55,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.26
chr9,48735840,48735889,chr9-48735840-48735889,0.65,0.48,0.39,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.26
chr9,48738467,48738753,chr9-48738467-48738753,0.7,0.52,0.43,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.26999999999999996
chr9,48745221,48745340,chr9-48745221-48745340,0.66,0.42,0.37,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.29000000000000004
chr9,48745860,48746017,chr9-48745860-48746017,0.35,0.21,0.14,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.20999999999999996
chr9,48749279,48749440,chr9-48749279-48749440,0.35,0.09,0.08,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.26999999999999996
chr9,48763263,48763315,chr9-48763263-48763315,0.65,0.5,0.4,chr9,48652311,48837945,ENSMUSG00000066687.4,-,Zbtb16,protein_coding,-0.25
