chr,start,end,dmr_id,2mo,9mo,18mo,gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,old-young
chr6,8532449,8532548,chr6-8532449-8532548,0.65,0.55,0.42,chr6,8507600,8599548,ENSMUSG00000029638.13,+,Glcci1,protein_coding,-0.23000000000000004
chr6,8532449,8532548,chr6-8532449-8532548,0.65,0.55,0.42,chr6,8257288,8599480,ENSMUSG00000089862.4,+,Gm16039,protein_coding,-0.23000000000000004
chr6,8682307,8682360,chr6-8682307-8682360,0.83,0.73,0.62,chr6,8628527,8780488,ENSMUSG00000062995.8,-,Ica1,protein_coding,-0.20999999999999996
chr6,8732695,8732974,chr6-8732695-8732974,0.74,0.6,0.48,chr6,8628527,8780488,ENSMUSG00000062995.8,-,Ica1,protein_coding,-0.26
chr6,17109368,17109427,chr6-17109368-17109427,0.72,0.6,0.48,chr6,17063010,17173833,ENSMUSG00000054556.6,-,Gm4876,antisense,-0.24
chr6,17309316,17309589,chr6-17309316-17309589,0.6,0.44,0.33,chr6,17304335,17343452,ENSMUSG00000007655.12,+,Cav1,protein_coding,-0.26999999999999996
chr6,17309316,17309589,chr6-17309316-17309589,0.6,0.44,0.33,chr6,17204823,17387604,ENSMUSG00000085264.1,-,Gm15581,antisense,-0.26999999999999996
chr6,17876631,17876872,chr6-17876631-17876872,0.45,0.24,0.23,chr6,17690933,17945025,ENSMUSG00000029534.13,+,St7,protein_coding,-0.22
chr6,17938723,17938844,chr6-17938723-17938844,0.49,0.28,0.22,chr6,17690933,17945025,ENSMUSG00000029534.13,+,St7,protein_coding,-0.27
chr6,21956423,21956426,chr6-21956423-21956426,0.22,0.42,0.35,chr6,21947571,21978038,ENSMUSG00000029670.8,+,Ing3,protein_coding,0.12999999999999998
chr6,23689948,23690056,chr6-23689948-23690056,0.24,0.45,0.38,chr6,23260773,23841421,ENSMUSG00000017978.14,-,Cadps2,protein_coding,0.14
chr6,24549892,24549962,chr6-24549892-24549962,0.31,0.21,0.11,chr6,24526144,24575164,ENSMUSG00000029685.11,+,Asb15,protein_coding,-0.2
chr6,27689472,27689894,chr6-27689472-27689894,0.72,0.52,0.47,chr6,27273121,28137178,ENSMUSG00000024211.11,-,Grm8,protein_coding,-0.25
chr6,28081634,28082072,chr6-28081634-28082072,0.74,0.58,0.5,chr6,27273121,28137178,ENSMUSG00000024211.11,-,Grm8,protein_coding,-0.24
chr6,28091449,28091556,chr6-28091449-28091556,0.49,0.33,0.23,chr6,27273121,28137178,ENSMUSG00000024211.11,-,Grm8,protein_coding,-0.26
chr6,28392467,28392475,chr6-28392467-28392475,0.5,0.72,0.56,chr6,28237931,28400005,ENSMUSG00000039841.10,-,Zfp800,protein_coding,0.06000000000000005
chr6,28428393,28428463,chr6-28428393-28428463,0.6,0.43,0.32,chr6,28414091,28430390,ENSMUSG00000029708.9,-,Gcc1,protein_coding,-0.27999999999999997
chr6,28428393,28428463,chr6-28428393-28428463,0.6,0.43,0.32,chr6,28421560,28428602,ENSMUSG00000020440.9,+,Arf5,protein_coding,-0.27999999999999997
chr6,28428393,28428463,chr6-28428393-28428463,0.6,0.43,0.32,chr6,28425789,28440622,ENSMUSG00000029707.6,+,Fscn3,protein_coding,-0.27999999999999997
chr6,28630784,28630807,chr6-28630784-28630807,0.63,0.83,0.69,chr6,28473139,28937162,ENSMUSG00000001424.10,+,Snd1,protein_coding,0.05999999999999994
chr6,28712174,28712188,chr6-28712174-28712188,0.17,0.37,0.25,chr6,28473139,28937162,ENSMUSG00000001424.10,+,Snd1,protein_coding,0.07999999999999999
chr6,28712174,28712188,chr6-28712174-28712188,0.17,0.37,0.25,chr6,28659831,28833747,ENSMUSG00000049939.6,-,Lrrc4,protein_coding,0.07999999999999999
chr6,28768222,28768226,chr6-28768222-28768226,0.48,0.26,0.15,chr6,28473139,28937162,ENSMUSG00000001424.10,+,Snd1,protein_coding,-0.32999999999999996
chr6,28768222,28768226,chr6-28768222-28768226,0.48,0.26,0.15,chr6,28659831,28833747,ENSMUSG00000049939.6,-,Lrrc4,protein_coding,-0.32999999999999996
chr6,29151220,29151396,chr6-29151220-29151396,0.74,0.57,0.43,chr6,29148554,29152679,ENSMUSG00000095596.1,-,Gm24303,miRNA,-0.31
chr6,29151220,29151396,chr6-29151220-29151396,0.74,0.57,0.43,chr6,29121573,29167006,ENSMUSG00000029701.11,-,Rbm28,protein_coding,-0.31
chr6,29205014,29205062,chr6-29205014-29205062,0.72,0.61,0.5,chr6,29198434,29218364,ENSMUSG00000003500.9,-,Impdh1,protein_coding,-0.21999999999999997
chr6,29205093,29205112,chr6-29205093-29205112,0.67,0.5,0.33,chr6,29198434,29218364,ENSMUSG00000003500.9,-,Impdh1,protein_coding,-0.34
chr6,29479466,29479556,chr6-29479466-29479556,0.63,0.47,0.36,chr6,29471162,29509952,ENSMUSG00000059022.10,-,Kcp,protein_coding,-0.27
chr6,29556760,29556978,chr6-29556760-29556978,0.63,0.49,0.4,chr6,29538827,29611887,ENSMUSG00000012535.10,-,Tnpo3,protein_coding,-0.22999999999999998
chr6,29715670,29715854,chr6-29715670-29715854,0.55,0.39,0.26,chr6,29692222,29720559,ENSMUSG00000001763.10,+,Tspan33,protein_coding,-0.29000000000000004
chr6,29885145,29885177,chr6-29885145-29885177,0.65,0.48,0.35,chr6,29766011,29914310,ENSMUSG00000029772.13,+,Ahcyl2,protein_coding,-0.30000000000000004
chr6,29908786,29908811,chr6-29908786-29908811,0.78,0.47,0.36,chr6,29766011,29914310,ENSMUSG00000029772.13,+,Ahcyl2,protein_coding,-0.42000000000000004
chr6,30114215,30114262,chr6-30114215-30114262,0.54,0.49,0.34,chr6,30045988,30155458,ENSMUSG00000058440.10,+,Nrf1,protein_coding,-0.2
chr6,30131610,30131697,chr6-30131610-30131697,0.23,0.45,0.28,chr6,30045988,30155458,ENSMUSG00000058440.10,+,Nrf1,protein_coding,0.05000000000000002
chr6,30212740,30212793,chr6-30212740-30212793,0.59,0.52,0.38,chr6,30209289,30306539,ENSMUSG00000039159.12,-,Ube2h,protein_coding,-0.20999999999999996
chr6,30289279,30289290,chr6-30289279-30289290,0.41,0.65,0.55,chr6,30209289,30306539,ENSMUSG00000039159.12,-,Ube2h,protein_coding,0.14000000000000007
chr6,31095867,31095872,chr6-31095867-31095872,0.88,0.72,0.94,chr6,31091559,31220474,ENSMUSG00000044471.7,-,Lincpint,processed_transcript,0.05999999999999994
chr6,31100866,31101012,chr6-31100866-31101012,0.52,0.39,0.27,chr6,31100846,31106646,ENSMUSG00000087312.1,+,Gm13833,lincRNA,-0.25
chr6,31100866,31101012,chr6-31100866-31101012,0.52,0.39,0.27,chr6,31091559,31220474,ENSMUSG00000044471.7,-,Lincpint,processed_transcript,-0.25
chr6,31251214,31251370,chr6-31251214-31251370,0.62,0.42,0.35,chr6,31218351,31339404,ENSMUSG00000087380.3,+,2210408F21Rik,processed_transcript,-0.27
chr6,31334666,31334878,chr6-31334666-31334878,0.7,0.54,0.44,chr6,31218351,31339404,ENSMUSG00000087380.3,+,2210408F21Rik,processed_transcript,-0.25999999999999995
chr6,31803367,31803478,chr6-31803367-31803478,0.84,0.83,0.63,chr6,31784675,31924270,ENSMUSG00000087379.1,+,Gm13849,lincRNA,-0.20999999999999996
chr6,32221013,32221036,chr6-32221013-32221036,0.41,0.36,0.21,chr6,32142268,32590192,ENSMUSG00000029765.11,-,Plxna4,protein_coding,-0.19999999999999998
chr6,32264474,32264518,chr6-32264474-32264518,0.63,0.5,0.37,chr6,32142268,32590192,ENSMUSG00000029765.11,-,Plxna4,protein_coding,-0.26
chr6,32415888,32415942,chr6-32415888-32415942,0.51,0.44,0.29,chr6,32142268,32590192,ENSMUSG00000029765.11,-,Plxna4,protein_coding,-0.22000000000000003
chr6,32986357,32986370,chr6-32986357-32986370,0.3,0.53,0.33,chr6,32788976,33062260,ENSMUSG00000053768.9,-,Chchd3,protein_coding,0.030000000000000027
chr6,32986656,32986659,chr6-32986656-32986659,0.85,0.73,0.63,chr6,32788976,33062260,ENSMUSG00000053768.9,-,Chchd3,protein_coding,-0.21999999999999997
chr6,33370874,33370893,chr6-33370874-33370893,0.17,0.38,0.27,chr6,33247085,33975979,ENSMUSG00000029763.13,+,Exoc4,protein_coding,0.1
chr6,33788467,33788492,chr6-33788467-33788492,0.32,0.53,0.44,chr6,33247085,33975979,ENSMUSG00000029763.13,+,Exoc4,protein_coding,0.12
chr6,33869359,33869428,chr6-33869359-33869428,0.42,0.25,0.16,chr6,33247085,33975979,ENSMUSG00000029763.13,+,Exoc4,protein_coding,-0.26
chr6,34087625,34088121,chr6-34087625-34088121,0.66,0.55,0.41,chr6,34027448,34136034,ENSMUSG00000056215.8,+,Lrguk,protein_coding,-0.25000000000000006
chr6,34102038,34102234,chr6-34102038-34102234,0.74,0.67,0.53,chr6,34027448,34136034,ENSMUSG00000056215.8,+,Lrguk,protein_coding,-0.20999999999999996
chr6,34505905,34505963,chr6-34505905-34505963,0.61,0.41,0.43,chr6,34474207,34507613,ENSMUSG00000038871.5,+,Bpgm,protein_coding,-0.18
chr6,34720520,34720657,chr6-34720520-34720657,0.3,0.5,0.44,chr6,34596500,34777473,ENSMUSG00000029761.12,+,Cald1,protein_coding,0.14
chr6,34750916,34751068,chr6-34750916-34751068,0.38,0.47,0.24,chr6,34596500,34777473,ENSMUSG00000029761.12,+,Cald1,protein_coding,-0.14
chr6,34776197,34776384,chr6-34776197-34776384,0.75,0.56,0.55,chr6,34596500,34777473,ENSMUSG00000029761.12,+,Cald1,protein_coding,-0.19999999999999996
chr6,34874290,34874544,chr6-34874290-34874544,0.6,0.46,0.37,chr6,34869771,34880060,ENSMUSG00000046806.9,-,3110062M04Rik,protein_coding,-0.22999999999999998
chr6,34874290,34874544,chr6-34874290-34874544,0.6,0.46,0.37,chr6,34861146,34876946,ENSMUSG00000057137.5,+,Tmem140,protein_coding,-0.22999999999999998
chr6,34888891,34888932,chr6-34888891-34888932,0.19,0.4,0.28,chr6,34878426,34912876,ENSMUSG00000058486.7,-,Wdr91,protein_coding,0.09000000000000002
chr6,35191813,35191919,chr6-35191813-35191919,0.71,0.52,0.47,chr6,35175430,35249590,ENSMUSG00000038759.11,+,Nup205,protein_coding,-0.24
chr6,35260680,35260701,chr6-35260680-35260701,0.82,0.67,0.57,chr6,35250654,35265496,ENSMUSG00000073155.8,+,1810058I24Rik,lincRNA,-0.25
chr6,36994651,36994663,chr6-36994651-36994663,0.55,0.43,0.34,chr6,36844022,37302184,ENSMUSG00000038665.11,-,Dgki,protein_coding,-0.21000000000000002
chr6,37034598,37034603,chr6-37034598-37034603,0.67,0.61,0.46,chr6,36844022,37302184,ENSMUSG00000038665.11,-,Dgki,protein_coding,-0.21000000000000002
chr6,37099816,37099824,chr6-37099816-37099824,0.49,0.7,0.49,chr6,36844022,37302184,ENSMUSG00000038665.11,-,Dgki,protein_coding,0.0
chr6,37244267,37244338,chr6-37244267-37244338,0.5,0.38,0.28,chr6,36844022,37302184,ENSMUSG00000038665.11,-,Dgki,protein_coding,-0.21999999999999997
chr6,37356710,37356774,chr6-37356710-37356774,0.64,0.58,0.44,chr6,37325255,37444146,ENSMUSG00000038648.5,-,Creb3l2,protein_coding,-0.2
chr6,37374994,37375039,chr6-37374994-37375039,0.86,0.79,0.64,chr6,37325255,37444146,ENSMUSG00000038648.5,-,Creb3l2,protein_coding,-0.21999999999999997
chr6,37398898,37398923,chr6-37398898-37398923,0.78,0.58,0.48,chr6,37325255,37444146,ENSMUSG00000038648.5,-,Creb3l2,protein_coding,-0.30000000000000004
chr6,37399109,37399329,chr6-37399109-37399329,0.43,0.31,0.2,chr6,37325255,37444146,ENSMUSG00000038648.5,-,Creb3l2,protein_coding,-0.22999999999999998
chr6,37419876,37419899,chr6-37419876-37419899,0.67,0.5,0.42,chr6,37325255,37444146,ENSMUSG00000038648.5,-,Creb3l2,protein_coding,-0.25000000000000006
chr6,38078123,38078166,chr6-38078123-38078166,0.62,0.5,0.39,chr6,38046483,38126586,ENSMUSG00000038600.8,-,Atp6v0a4,protein_coding,-0.22999999999999998
chr6,38147568,38147700,chr6-38147568-38147700,0.67,0.48,0.44,chr6,38121174,38256009,ENSMUSG00000063455.12,-,D630045J12Rik,protein_coding,-0.23000000000000004
chr6,38305560,38305640,chr6-38305560-38305640,0.57,0.42,0.33,chr6,38303286,38356603,ENSMUSG00000029826.10,-,Zc3hav1,protein_coding,-0.23999999999999994
chr6,38757621,38757727,chr6-38757621-38757727,0.8,0.66,0.6,chr6,38692390,38878165,ENSMUSG00000061436.11,-,Hipk2,protein_coding,-0.20000000000000007
chr6,38923859,38923987,chr6-38923859-38923987,0.83,0.73,0.62,chr6,38873404,39086585,ENSMUSG00000029925.9,+,Tbxas1,protein_coding,-0.20999999999999996
chr6,39056669,39056694,chr6-39056669-39056694,0.71,0.67,0.47,chr6,38873404,39086585,ENSMUSG00000029925.9,+,Tbxas1,protein_coding,-0.24
chr6,39609045,39609054,chr6-39609045-39609054,0.5,0.23,0.18,chr6,39601237,39727463,ENSMUSG00000002413.11,-,Braf,protein_coding,-0.32
chr6,39946848,39946860,chr6-39946848-39946860,0.79,0.73,0.57,chr6,39871271,40257150,ENSMUSG00000057716.6,+,Tmem178b,protein_coding,-0.22000000000000008
chr6,39964336,39964440,chr6-39964336-39964440,0.68,0.56,0.46,chr6,39871271,40257150,ENSMUSG00000057716.6,+,Tmem178b,protein_coding,-0.22000000000000003
chr6,40172711,40172899,chr6-40172711-40172899,0.7,0.55,0.46,chr6,39871271,40257150,ENSMUSG00000057716.6,+,Tmem178b,protein_coding,-0.23999999999999994
chr6,40200896,40200938,chr6-40200896-40200938,0.58,0.47,0.34,chr6,39871271,40257150,ENSMUSG00000057716.6,+,Tmem178b,protein_coding,-0.23999999999999994
chr6,40201993,40202045,chr6-40201993-40202045,0.49,0.27,0.21,chr6,40201298,40211259,ENSMUSG00000097484.1,-,Gm26807,antisense,-0.28
chr6,40201993,40202045,chr6-40201993-40202045,0.49,0.27,0.21,chr6,39871271,40257150,ENSMUSG00000057716.6,+,Tmem178b,protein_coding,-0.28
chr6,42680116,42680256,chr6-42680116-42680256,0.56,0.42,0.35,chr6,42666002,42712072,ENSMUSG00000036667.10,-,Fam115a,protein_coding,-0.21000000000000008
chr6,43349202,43349266,chr6-43349202-43349266,0.54,0.41,0.27,chr6,43343001,43668278,ENSMUSG00000029735.13,-,Tpk1,protein_coding,-0.27
chr6,47949581,47949687,chr6-47949581-47949687,0.23,0.44,0.25,chr6,47941171,47957913,ENSMUSG00000072653.8,+,Zfp783,transcribed_unprocessed_pseudogene,0.01999999999999999
chr6,48198601,48198743,chr6-48198601-48198743,0.77,0.6,0.53,chr6,48128918,48397408,ENSMUSG00000097434.1,-,Gm16630,lincRNA,-0.24
chr6,48435094,48435208,chr6-48435094-48435208,0.44,0.35,0.2,chr6,48425697,48447825,ENSMUSG00000068551.8,-,Zfp467,protein_coding,-0.24
chr6,48459418,48459445,chr6-48459418-48459445,0.83,0.75,0.6,chr6,48446229,48503250,ENSMUSG00000029797.8,+,Sspo,protein_coding,-0.22999999999999998
chr6,50198402,50198432,chr6-50198402-50198432,0.77,0.65,0.5,chr6,50108241,50200598,ENSMUSG00000038388.10,+,Mpp6,protein_coding,-0.27
chr6,50198402,50198432,chr6-50198402-50198432,0.77,0.65,0.5,chr6,50187369,50265862,ENSMUSG00000029821.11,-,Dfna5,protein_coding,-0.27
chr6,50255032,50255112,chr6-50255032-50255112,0.65,0.51,0.41,chr6,50187369,50265862,ENSMUSG00000029821.11,-,Dfna5,protein_coding,-0.24000000000000005
chr6,50440470,50440533,chr6-50440470-50440533,0.55,0.42,0.29,chr6,50291330,50458201,ENSMUSG00000029822.11,-,Osbpl3,protein_coding,-0.26000000000000006
chr6,51558534,51558543,chr6-51558534-51558543,0.63,0.5,0.41,chr6,51521901,51592679,ENSMUSG00000038301.11,+,Snx10,protein_coding,-0.22000000000000003
chr6,52764720,52764749,chr6-52764720-52764749,0.34,0.55,0.47,chr6,52711729,52768780,ENSMUSG00000004535.8,+,Tax1bp1,protein_coding,0.12999999999999995
chr6,52929542,52929553,chr6-52929542-52929553,0.26,0.4,0.46,chr6,52766797,53070631,ENSMUSG00000063568.7,-,Jazf1,protein_coding,0.2
chr6,52930999,52931059,chr6-52930999-52931059,0.9,0.77,0.67,chr6,52766797,53070631,ENSMUSG00000063568.7,-,Jazf1,protein_coding,-0.22999999999999998
chr6,53581678,53581684,chr6-53581678-53581684,0.6,0.43,0.28,chr6,53571384,53698007,ENSMUSG00000053007.6,+,Creb5,protein_coding,-0.31999999999999995
chr6,53641925,53642037,chr6-53641925-53642037,0.25,0.45,0.35,chr6,53571384,53698007,ENSMUSG00000053007.6,+,Creb5,protein_coding,0.09999999999999998
chr6,56190093,56190426,chr6-56190093-56190426,0.27,0.48,0.42,chr6,56067821,56371634,ENSMUSG00000004347.12,-,Pde1c,protein_coding,0.14999999999999997
chr6,56916962,56916967,chr6-56916962-56916967,0.52,0.74,0.69,chr6,56880400,56925932,ENSMUSG00000029780.10,-,Nt5c3,protein_coding,0.16999999999999993
chr6,57514153,57514173,chr6-57514153-57514173,0.82,0.73,0.59,chr6,57504502,57537426,ENSMUSG00000037826.3,-,Ppm1k,protein_coding,-0.22999999999999998
chr6,58895065,58895212,chr6-58895065-58895212,0.51,0.6,0.71,chr6,58829465,58922398,ENSMUSG00000029804.12,+,Herc3,protein_coding,0.19999999999999996
chr6,58920787,58920796,chr6-58920787-58920796,0.54,0.48,0.32,chr6,58829465,58922398,ENSMUSG00000029804.12,+,Herc3,protein_coding,-0.22000000000000003
chr6,61259088,61259098,chr6-61259088-61259098,0.43,0.64,0.52,chr6,61178324,62384865,ENSMUSG00000039578.12,+,Ccser1,protein_coding,0.09000000000000002
chr6,61899498,61899636,chr6-61899498-61899636,0.72,0.53,0.38,chr6,61178324,62384865,ENSMUSG00000039578.12,+,Ccser1,protein_coding,-0.33999999999999997
chr6,61913224,61913249,chr6-61913224-61913249,0.67,0.49,0.38,chr6,61178324,62384865,ENSMUSG00000039578.12,+,Ccser1,protein_coding,-0.29000000000000004
chr6,65792496,65792598,chr6-65792496-65792598,0.56,0.47,0.36,chr6,65776988,65938373,ENSMUSG00000029913.10,+,Prdm5,protein_coding,-0.20000000000000007
chr6,66910844,66910911,chr6-66910844-66910911,0.74,0.52,0.43,chr6,66894397,67023350,ENSMUSG00000036402.9,+,Gng12,protein_coding,-0.31
chr6,67292260,67292271,chr6-67292260-67292271,0.56,0.39,0.34,chr6,67289318,67378188,ENSMUSG00000018341.8,-,Il12rb2,protein_coding,-0.22000000000000003
chr6,71549819,71549941,chr6-71549819-71549941,0.74,0.64,0.53,chr6,71541797,71584609,ENSMUSG00000053119.7,+,Chmp3,protein_coding,-0.20999999999999996
chr6,71610110,71610135,chr6-71610110-71610135,0.6,0.44,0.34,chr6,71586974,71634905,ENSMUSG00000053470.9,-,Kdm3a,protein_coding,-0.25999999999999995
chr6,71980369,71980424,chr6-71980369-71980424,0.89,0.81,0.66,chr6,71907053,71981356,ENSMUSG00000049553.9,+,Polr1a,protein_coding,-0.22999999999999998
chr6,72149268,72149306,chr6-72149268-72149306,0.8,0.67,0.59,chr6,72095592,72156571,ENSMUSG00000056091.8,+,St3gal5,protein_coding,-0.21000000000000008
chr6,72319328,72319373,chr6-72319328-72319373,0.72,0.54,0.38,chr6,72316678,72347184,ENSMUSG00000056305.3,-,Usp39,protein_coding,-0.33999999999999997
chr6,77455530,77455557,chr6-77455530-77455557,0.37,0.29,0.16,chr6,76879637,77981699,ENSMUSG00000063063.8,-,Ctnna2,protein_coding,-0.21
chr6,83499426,83499442,chr6-83499426-83499442,0.81,0.68,0.6,chr6,83478217,83508969,ENSMUSG00000014554.9,-,Dguok,protein_coding,-0.21000000000000008
chr6,83505568,83505653,chr6-83505568-83505653,0.55,0.4,0.28,chr6,83478217,83508969,ENSMUSG00000014554.9,-,Dguok,protein_coding,-0.27
chr6,83829304,83829439,chr6-83829304-83829439,0.76,0.59,0.49,chr6,83803401,83833741,ENSMUSG00000045896.10,-,Paip2b,protein_coding,-0.27
chr6,84202026,84202076,chr6-84202026-84202076,0.6,0.47,0.36,chr6,84006590,84213060,ENSMUSG00000033788.11,+,Dysf,protein_coding,-0.24
chr6,84807681,84807778,chr6-84807681-84807778,0.5,0.3,0.26,chr6,84616487,85071513,ENSMUSG00000033769.12,-,Exoc6b,protein_coding,-0.24
chr6,85349505,85349549,chr6-85349505-85349549,0.47,0.27,0.2,chr6,85332963,85376634,ENSMUSG00000051343.9,-,Rab11fip5,protein_coding,-0.26999999999999996
chr6,86441782,86441793,chr6-86441782-86441793,0.82,0.71,0.6,chr6,86436374,86475500,ENSMUSG00000046679.12,+,C87436,protein_coding,-0.21999999999999997
chr6,86477053,86477187,chr6-86477053-86477187,0.47,0.38,0.26,chr6,86468805,86482830,ENSMUSG00000085589.3,-,A430078I02Rik,processed_transcript,-0.20999999999999996
chr6,86947348,86947398,chr6-86947348-86947398,0.62,0.44,0.33,chr6,86847517,86993864,ENSMUSG00000057230.9,+,Aak1,protein_coding,-0.29
chr6,87028477,87028536,chr6-87028477-87028536,0.7,0.53,0.39,chr6,87007236,87030461,ENSMUSG00000029993.12,+,Nfu1,protein_coding,-0.30999999999999994
chr6,87897267,87897282,chr6-87897267-87897282,0.54,0.39,0.25,chr6,87885814,87915595,ENSMUSG00000030058.13,+,Copg1,protein_coding,-0.29000000000000004
chr6,87911835,87912180,chr6-87911835-87912180,0.61,0.48,0.39,chr6,87906843,87916459,ENSMUSG00000097763.1,-,Gm26636,lincRNA,-0.21999999999999997
chr6,87911835,87912180,chr6-87911835-87912180,0.61,0.48,0.39,chr6,87885814,87915595,ENSMUSG00000030058.13,+,Copg1,protein_coding,-0.21999999999999997
chr6,87911835,87912180,chr6-87911835-87912180,0.61,0.48,0.39,chr6,87911935,87938629,ENSMUSG00000030060.10,+,Hmces,protein_coding,-0.21999999999999997
chr6,87999139,87999144,chr6-87999139-87999144,0.48,0.3,0.24,chr6,87978883,88007471,ENSMUSG00000084950.3,+,Gm5577,protein_coding,-0.24
chr6,87999139,87999144,chr6-87999139-87999144,0.48,0.3,0.24,chr6,87997106,88047270,ENSMUSG00000079477.5,-,Rab7,protein_coding,-0.24
chr6,88017054,88017186,chr6-88017054-88017186,0.53,0.4,0.27,chr6,87997106,88047270,ENSMUSG00000079477.5,-,Rab7,protein_coding,-0.26
chr6,88775513,88775526,chr6-88775513-88775526,0.71,0.61,0.5,chr6,88722412,88830360,ENSMUSG00000033174.13,+,Mgll,protein_coding,-0.20999999999999996
chr6,88805857,88805861,chr6-88805857-88805861,0.13,0.36,0.28,chr6,88722412,88830360,ENSMUSG00000033174.13,+,Mgll,protein_coding,0.15000000000000002
chr6,88964121,88964241,chr6-88964121-88964241,0.63,0.48,0.36,chr6,88948683,89112030,ENSMUSG00000055403.9,+,4933427D06Rik,protein_coding,-0.27
chr6,88966690,88966736,chr6-88966690-88966736,0.45,0.29,0.23,chr6,88948683,89112030,ENSMUSG00000055403.9,+,4933427D06Rik,protein_coding,-0.22
chr6,88988626,88988917,chr6-88988626-88988917,0.63,0.48,0.35,chr6,88948683,89112030,ENSMUSG00000055403.9,+,4933427D06Rik,protein_coding,-0.28
chr6,89393942,89393967,chr6-89393942-89393967,0.64,0.47,0.37,chr6,89381146,89597652,ENSMUSG00000030086.12,-,Chchd6,protein_coding,-0.27
chr6,89552700,89552838,chr6-89552700-89552838,0.69,0.55,0.47,chr6,89381146,89597652,ENSMUSG00000030086.12,-,Chchd6,protein_coding,-0.21999999999999997
