chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr7,96869322,96869823,-0.2811836518025846,chr7,96167246,96915093,ENSMUSG00000048078.16,+,Tenm4,protein_coding,4.23540274108005,3.51487879143269,3.48611327818945
chr3,131599063,131599564,-0.3581454149748687,chr3,131560768,131647671,ENSMUSG00000028032.13,+,Papss1,protein_coding,4.48673433230897,3.38324871523531,3.50101119818172
chr15,4032740,4033241,-0.3700422326769387,chr15,4022383,4159344,ENSMUSG00000022186.14,+,Oxct1,protein_coding,4.19196271296641,3.38324871523531,3.24402207831518
chr9,35156264,35156765,-0.2748920399379898,chr9,35120408,35180061,ENSMUSG00000032040.15,-,Dcps,protein_coding,6.45084417487576,5.41817854185424,5.33345535723002
chr11,62074521,62075022,-0.277178041474064,chr11,61952763,62227013,ENSMUSG00000042331.13,+,Specc1,protein_coding,5.5137807112815,4.85252497116821,4.55131455763623
chr17,53615317,53615818,-0.3461050598148783,chr17,53562861,53676720,ENSMUSG00000000708.14,+,Kat2b,protein_coding,4.35951710711902,3.6358361587492,3.43024607821847
chr5,123029691,123030192,-0.2959342064685397,chr5,123011074,123034456,ENSMUSG00000049686.14,+,Orai1,protein_coding,4.20127129041933,3.37257600635445,3.42279711822234
chr3,159886042,159886543,-0.25470198608391,chr3,159835672,159942664,ENSMUSG00000028173.10,+,Wls,protein_coding,9.89191497330637,7.5562778876549,8.29441695569221
chr10,32017708,32018209,-0.2549900309540999,chr10,31685310,32894462,ENSMUSG00000069670.8,-,Nkain2,protein_coding,7.92159941243763,6.53169783509152,6.64074783655106
chr10,69594389,69594890,-0.2842912827949369,chr10,69394773,70031438,ENSMUSG00000069601.14,+,Ank3,protein_coding,6.32983266798776,5.57826917506727,5.19937407729965
chr9,85326415,85326916,-0.2585720759532019,chr9,85316439,85331348,ENSMUSG00000032265.14,-,Tent5a,protein_coding,6.93489020242777,5.69566897275682,5.79901535698822
chr6,88831408,88831909,-0.255837337075319,chr6,88720412,88832360,ENSMUSG00000033174.17,+,Mgll,protein_coding,5.22831766939185,4.94502178146907,4.37998847772521
chr7,60004108,60004609,-0.2638311566271079,chr7,59970149,60009064,ENSMUSG00000000948.16,-,Gm38393,protein_coding,6.0350610486452,5.02328831326211,5.02804799738863
chr7,60004108,60004609,-0.2638311566271079,chr7,59991449,60009049,ENSMUSG00000102627.1,-,Snurf,protein_coding,6.0350610486452,5.02328831326211,5.02804799738863
chr7,60004108,60004609,-0.2638311566271079,chr7,59978495,60144219,ENSMUSG00000102252.5,-,Snrpn,protein_coding,6.0350610486452,5.02328831326211,5.02804799738863
chr7,109028167,109028668,-0.2970081835299771,chr7,108946338,109038460,ENSMUSG00000031028.14,+,Tub,protein_coding,4.03061403711574,3.22671565164924,3.28126687829584
chr13,68577835,68578336,-0.2883866643471867,chr13,68556780,68586149,ENSMUSG00000034617.7,-,Mtrr,protein_coding,8.53906838348153,6.087001631722,6.9945734363673
chr13,68577835,68578336,-0.2883866643471867,chr13,68578234,68596338,ENSMUSG00000021532.11,+,Fastkd3,protein_coding,8.53906838348153,6.087001631722,6.9945734363673
chr11,8636996,8637497,-0.3272335005321225,chr11,8427652,8668535,ENSMUSG00000020422.13,-,Tns3,protein_coding,3.63965378409296,3.57179990546399,2.90136991849314
chr13,49320582,49321083,-0.2508590986311286,chr13,49257554,49324311,ENSMUSG00000037946.11,-,Fgd3,protein_coding,4.21368272702323,4.06985965323785,3.54198047816044
chr14,79703328,79703829,-0.2637457293982286,chr14,79698920,79718464,ENSMUSG00000115422.1,+,4930452G13Rik,lncRNA,4.34089995221318,4.09120507099959,3.61647007812175
chr14,79703328,79703829,-0.2637457293982286,chr14,79691037,79706410,ENSMUSG00000115740.1,-,Gm49042,lncRNA,4.34089995221318,4.09120507099959,3.61647007812175
chr17,8928072,8928573,-0.2828353388278257,chr17,8521372,8990648,ENSMUSG00000023868.17,+,Pde10a,protein_coding,4.4712200365541,3.84217519711266,3.6760617580908
chr17,71289708,71290209,-0.3663936509672618,chr17,70874078,71397284,ENSMUSG00000097625.1,+,Gm26561,lncRNA,3.60552233343225,2.93499494223884,2.79708447854731
chr17,71289708,71290209,-0.3663936509672618,chr17,71248172,71315978,ENSMUSG00000024053.11,-,Emilin2,protein_coding,3.60552233343225,2.93499494223884,2.79708447854731
chr2,146347387,146347888,-0.2775086702599702,chr2,146235879,146516344,ENSMUSG00000037110.20,-,Ralgapa2,protein_coding,2.99736193984126,2.5401047136467,2.47305471871559
chr14,32472901,32473402,-0.2532773180761895,chr14,32461042,32487548,ENSMUSG00000097794.2,+,Gm2990,lncRNA,8.9548515097121,7.20407849458624,7.51600063609649
chr3,123103146,123103647,-0.3129135852991831,chr3,123072519,123240149,ENSMUSG00000050315.14,-,Synpo2,protein_coding,5.45792924656396,4.0093809695796,4.39488639771747
chr7,130782589,130783090,-0.2585204580337026,chr7,130770069,130829899,ENSMUSG00000040298.6,+,Btbd16,protein_coding,4.56120295193236,4.23706542570479,3.81386751801923
chr7,130782589,130783090,-0.2585204580337026,chr7,130158451,133127350,ENSMUSG00000030849.18,-,Fgfr2,protein_coding,4.56120295193236,4.23706542570479,3.81386751801923
chr11,115383563,115384064,-0.2510763659043183,chr11,115377916,115400132,ENSMUSG00000050910.5,+,Cdr2l,protein_coding,5.29968342986426,5.38616041521164,4.45447807768652
chr1,13171054,13171555,-0.342621191922199,chr1,13135105,13378083,ENSMUSG00000005886.14,-,Ncoa2,protein_coding,5.65651223222632,4.59993752765432,4.46192703768265
chr6,146502519,146503020,-0.3423521747456008,chr6,146104299,146506223,ENSMUSG00000030287.15,-,Itpr2,protein_coding,3.25800210852311,2.89586167634232,2.5698911986653
chr1,84581757,84582258,-0.3331488542543016,chr1,84365839,84700221,ENSMUSG00000036766.12,-,Dner,protein_coding,4.14231696655081,3.48641823441704,3.28871583829197
chr17,6047681,6048182,-0.3063570608374888,chr17,6038196,6083741,ENSMUSG00000015659.12,-,Serac1,protein_coding,4.46191145910118,4.48609529959173,3.60902111812562
chr17,6047681,6048182,-0.3063570608374888,chr17,5937280,6048290,ENSMUSG00000023805.17,+,Synj2,protein_coding,4.46191145910118,4.48609529959173,3.60902111812562
chr8,67986429,67986930,-0.3255273594976322,chr8,67685082,68216027,ENSMUSG00000030465.19,-,Psd3,protein_coding,4.8714888670298,4.05918694435699,3.88835711798054
chr1,24249032,24249533,-0.2821466163601507,chr1,24173610,24256684,ENSMUSG00000026147.16,+,Col9a1,protein_coding,8.9548515097121,6.23997712568111,7.36702143617386
chr14,8105738,8106239,-0.3212772819268636,chr14,8094211,8169117,ENSMUSG00000033885.15,+,Pxk,protein_coding,4.33159137476025,3.44728496852052,3.46749087819912
chr3,24071143,24071644,-0.264789914867563,chr3,23794102,25148261,ENSMUSG00000102758.3,-,Naaladl2,protein_coding,12.7744711245616,10.1817642723485,10.6371148744755
chr4,43877856,43878357,-0.2501328932921671,chr4,43871530,43948806,ENSMUSG00000028476.13,+,Reck,protein_coding,6.07539821760786,5.15136081983253,5.10998655734608
chr8,47217972,47218473,-0.3728531916007096,chr8,47176048,47450362,ENSMUSG00000038143.16,-,Stox2,protein_coding,3.87236822041604,2.99903119552405,2.99075743844672
chr10,22644737,22645238,-0.2695981943802103,chr10,22641011,22708285,ENSMUSG00000037490.5,+,Slc2a12,protein_coding,4.58292296598918,3.76035109569267,3.80269407802503
chr11,72796548,72797049,-0.2783542116881031,chr11,72796287,72804478,ENSMUSG00000089224.1,-,Gm22075,misc_RNA,3.7079166854144,3.63939372837616,3.0577980784119
chr11,72796548,72797049,-0.2783542116881031,chr11,72773232,72800142,ENSMUSG00000057778.14,-,Cyb5d2,protein_coding,3.7079166854144,3.63939372837616,3.0577980784119
chr11,72796548,72797049,-0.2783542116881031,chr11,72792226,72931120,ENSMUSG00000055670.14,+,Zzef1,protein_coding,3.7079166854144,3.63939372837616,3.0577980784119
chr16,66771674,66772175,-0.2598841527377043,chr16,66651421,67624908,ENSMUSG00000064115.13,-,Cadm2,protein_coding,9.82054921283395,7.02620001323843,8.20502943573864
chr11,53692007,53692508,-0.3535216980214833,chr11,53645519,53711319,ENSMUSG00000020380.16,-,Rad50,protein_coding,4.20127129041933,3.44728496852052,3.28871583829197
chr6,8420871,8421372,-0.351633701372781,chr6,8416009,8447455,ENSMUSG00000090151.1,-,Gm16043,lncRNA,4.62326013495185,3.99515069107177,3.62391903811788
chr6,8420871,8421372,-0.351633701372781,chr6,8255288,8463470,ENSMUSG00000089862.8,+,Umad1,protein_coding,4.62326013495185,3.99515069107177,3.62391903811788
chr6,8420871,8421372,-0.351633701372781,chr6,8255450,8601480,ENSMUSG00000107705.1,+,Gm45062,protein_coding,4.62326013495185,3.99515069107177,3.62391903811788
chr8,91126734,91127235,-0.2815064874326441,chr8,91107784,91203976,ENSMUSG00000031667.16,-,Aktip,protein_coding,5.78372945741627,4.53590127436911,4.75988543752791
chr8,91126734,91127235,-0.2815064874326441,chr8,91066057,91127844,ENSMUSG00000031666.15,+,Rbl2,protein_coding,5.78372945741627,4.53590127436911,4.75988543752791
chr1,132739125,132739626,-0.2758647629696217,chr1,132560690,132745797,ENSMUSG00000026442.14,-,Nfasc,protein_coding,13.582419134661585,11.290833930055538,10.934967851924325
chr10,123058436,123058937,-0.2858724534055436,chr10,122988060,123080505,ENSMUSG00000034602.15,-,Mon2,protein_coding,6.30500979477997,4.77781600900213,5.17330271731319
chr5,105474023,105474524,-0.3226995921725163,chr5,105411775,105494074,ENSMUSG00000070639.5,+,Lrrc8b,protein_coding,5.73718657015165,4.27619869160131,4.58855935761689
chr11,4803794,4804295,-0.2505650143894282,chr11,4761845,4853536,ENSMUSG00000009073.16,-,Nf2,protein_coding,4.7132430503301,3.8386176274857,3.96284671794186
chr1,177444373,177444874,-0.3245655958332048,chr1,177424338,177447270,ENSMUSG00000097892.2,-,Gm26801,lncRNA,7.997160982942867,7.587548571908307,8.36448694274811
chr1,177444373,177444874,-0.3245655958332048,chr1,177438351,177454764,ENSMUSG00000063659.11,+,Zbtb18,protein_coding,7.997160982942867,7.587548571908307,8.36448694274811
chr3,84583096,84583597,-0.267143829076021,chr3,84492093,84586625,ENSMUSG00000074513.9,-,Arfip1,protein_coding,3.45968795333645,3.2302732212762,2.87529855850669
chr3,84583096,84583597,-0.267143829076021,chr3,84492426,85891518,ENSMUSG00000102805.5,-,Gm37240,protein_coding,3.45968795333645,3.2302732212762,2.87529855850669
chr19,6186887,6187388,-0.2897212718342,chr19,6180388,6228225,ENSMUSG00000024786.9,+,Majin,protein_coding,5.36174061288375,4.80627656601778,4.38743743772134
chr9,31559426,31559927,-0.3366649148699071,chr9,31555609,31583634,ENSMUSG00000111853.1,+,Gm31408,lncRNA,4.69772875457523,3.56824233583703,3.72075551806759
chr1,193151041,193151542,-0.3577421329236798,chr1,193149111,193176023,ENSMUSG00000026638.15,+,Irf6,protein_coding,4.08956836098425,2.71798319499451,3.19187935834227
chr6,149460847,149461348,-0.3988755652766486,chr6,149404886,149567329,ENSMUSG00000003452.15,+,Bicd1,protein_coding,4.40916285353461,3.25517620866489,3.34458303826296
chr17,37022566,37023067,-0.2560364024736711,chr17,37006743,37027398,ENSMUSG00000076439.12,-,Mog,protein_coding,4.35331138881707,3.8386176274857,3.64626591810628
chr1,59220320,59220821,-0.3297836034706775,chr1,59158926,59241231,ENSMUSG00000026024.14,-,Als2,protein_coding,5.1011004442019,4.26552598272044,4.05968319789156
chr16,90677162,90677663,-0.2988506490688482,chr16,90663439,90681000,ENSMUSG00000116582.1,-,Gm36169,lncRNA,4.53948293787554,3.40103656337009,3.69095967808306
chr4,134451464,134451965,-0.2588377272089991,chr4,134444766,134454171,ENSMUSG00000087343.1,-,1700021N21Rik,lncRNA,6.20571830194879,5.59249945357509,5.18820063730546
chr8,79144683,79145184,-0.2917605585332301,chr8,79024437,79197766,ENSMUSG00000071064.14,+,Zfp827,protein_coding,3.1866363480507,2.8247102838032,2.60341151864789
chr13,81142451,81142952,-0.255940812277122,chr13,81091068,81637154,ENSMUSG00000069170.14,-,Adgrv1,protein_coding,8.59802270735004,7.34282371003753,7.20314431625898
chr5,81621086,81621587,-0.4028913138299277,chr5,81016138,81829133,ENSMUSG00000037605.16,+,Adgrl3,protein_coding,4.19506557211738,3.18402481612577,3.17325695835194
chr5,105755682,105756183,-0.3349528675808681,chr5,105695969,105836436,ENSMUSG00000046079.16,+,Lrrc8d,protein_coding,4.08646550183328,3.29786704418837,3.24029759831712
chr3,153641754,153642255,-0.2778199819569402,chr3,153194266,153729174,ENSMUSG00000052544.9,-,St6galnac3,protein_coding,4.25712275513687,3.46507281665531,3.51218463817591
chr19,3985076,3985577,-0.2693838689132668,chr19,3982570,3994007,ENSMUSG00000024866.10,+,Acy3,protein_coding,5.22831766939185,4.80271899639082,4.33901919774649
chr19,3985076,3985577,-0.2693838689132668,chr19,3968328,3985646,ENSMUSG00000075296.5,+,Aldh3b2,protein_coding,5.22831766939185,4.80271899639082,4.33901919774649
chr17,21579421,21579922,-0.3362380467510128,chr17,21563008,21592699,ENSMUSG00000067931.6,+,Zfp948,protein_coding,4.03371689626671,2.80692243566841,3.19560383834033
chr9,123112432,123112933,-0.3026986034642717,chr9,123109215,123140129,ENSMUSG00000025785.5,+,Exosc7,protein_coding,5.09799758505093,4.59993752765432,4.13417279785288
chr9,123112432,123112933,-0.3026986034642717,chr9,123062160,123117205,ENSMUSG00000025786.17,-,Zdhhc3,protein_coding,5.09799758505093,4.59993752765432,4.13417279785288
chr7,97624070,97624571,-0.3411497043289347,chr7,97575889,97696778,ENSMUSG00000035623.14,+,Rsf1,protein_coding,4.66049444476354,3.65006643725703,3.67978623808887
chr7,97624070,97624571,-0.3411497043289347,chr7,97594349,97649112,ENSMUSG00000086433.1,-,Rsf1os1,lncRNA,4.66049444476354,3.65006643725703,3.67978623808887
chr2,73460125,73460626,-0.291700195986794,chr2,73455705,73481602,ENSMUSG00000086069.1,+,Gm13708,lncRNA,5.92956383751207,4.8774279585569,4.84554847748342
chr2,73460125,73460626,-0.291700195986794,chr2,73425610,73533734,ENSMUSG00000075284.10,-,Wipf1,protein_coding,5.92956383751207,4.8774279585569,4.84554847748342
chr1,3333597,3334098,-0.2803716187746298,chr1,3201901,3675498,ENSMUSG00000051951.5,-,Xkr4,protein_coding,11.9366991537985,8.34605834483916,9.83262719489333
chr12,8449991,8450492,-0.2553349584142038,chr12,8449504,8458918,ENSMUSG00000112664.1,-,Gm48076,TEC,6.55944424515987,5.88066259335854,5.49733247714491
chr3,31228372,31228873,-0.2601280458782701,chr3,31198858,31314378,ENSMUSG00000069072.9,-,Slc7a14,protein_coding,4.29435706494856,4.05562937473003,3.58667423813722
chr11,3985948,3986449,-0.2617840565585902,chr11,3979636,4003326,ENSMUSG00000049721.14,+,Gal3st1,protein_coding,10.751641996844324,10.334066226334867,9.155434198246269
chr9,101198739,101199240,-0.2988413413889316,chr9,101101084,101255795,ENSMUSG00000043154.15,-,Ppp2r3a,protein_coding,3.87547107956702,3.1733521072449,3.15091007836354
chr5,19292525,19293026,-0.3460094573717568,chr5,19223036,20708792,ENSMUSG00000040003.18,+,Magi2,protein_coding,4.56740867023431,3.62160588024138,3.59412319813336
chr9,120165705,120166206,-0.281620528216859,chr9,120145707,120185484,ENSMUSG00000032517.16,+,Mobp,protein_coding,3.95614541749235,3.25873377829185,3.25519551830938
chr2,106862765,106863266,-0.3647373698104065,chr2,106689269,106872356,ENSMUSG00000016386.15,+,Mpped2,protein_coding,4.44019144504436,3.70698755128833,3.4488684782088
chr7,12835296,12835797,-0.2635110064852806,chr7,12830761,12854577,ENSMUSG00000058638.14,+,Zfp110,protein_coding,3.76376815013194,3.21248537314142,3.13601215837128
chr5,125266085,125266586,-0.2964957391556543,chr5,125234314,125276815,ENSMUSG00000105039.1,-,Gm32585,lncRNA,5.06696899354118,4.20504729906219,4.12672383785675
chr3,52320480,52320981,-0.3417619845590094,chr3,52264336,52357221,ENSMUSG00000044167.6,+,Foxo1,protein_coding,4.16713983975861,3.20181266426055,3.28871583829197
chr7,109968821,109969322,-0.3114081415733469,chr7,109968187,109990929,ENSMUSG00000047554.14,-,Tmem41b,protein_coding,5.11040902165483,4.38648335003695,4.11927487786061
chr9,110205980,110206481,-0.2612283736015047,chr9,110113708,110244178,ENSMUSG00000032481.17,+,Smarcc1,protein_coding,6.1312496823254,4.9592520599769,5.11743551734221
chr15,58212217,58212718,-0.2811709270993507,chr15,58171879,58218932,ENSMUSG00000022358.7,-,Fbxo32,protein_coding,5.62858649986755,4.64618593280475,4.63325311759367
chr15,58212217,58212718,-0.2811709270993507,chr15,58210475,58328053,ENSMUSG00000086801.1,+,Gm15943,lncRNA,5.62858649986755,4.64618593280475,4.63325311759367
chr3,73322689,73323190,-0.2881026303080852,chr3,73062316,73598830,ENSMUSG00000103428.1,+,Gm20754,lncRNA,4.00579116390794,3.30142461381532,3.28126687829584
chr15,41662924,41663425,-0.3593632166487839,chr15,41443482,41865048,ENSMUSG00000022307.16,+,Oxr1,protein_coding,3.91270538937871,2.86740111932667,3.05034911841577
chr6,57536181,57536682,-0.2894028201558882,chr6,57502502,57539468,ENSMUSG00000037826.5,-,Ppm1k,protein_coding,8.60422842565199,6.70601874681237,7.04299167634215
chr6,57536181,57536682,-0.2894028201558882,chr6,57481121,57630030,ENSMUSG00000108112.1,+,Gm45193,lncRNA,8.60422842565199,6.70601874681237,7.04299167634215
chr1,41897740,41898241,-0.3053031965871472,chr1,41777808,41943560,ENSMUSG00000100832.1,+,Gm29260,lncRNA,4.70703733202815,3.33344274045793,3.81014303802116
chr18,40218656,40219157,-0.2533230117015294,chr18,40199896,40223429,ENSMUSG00000024487.5,-,Yipf5,protein_coding,4.55810009278138,3.94890228592134,3.82504095801343
chr1,156042977,156043478,-0.3153096322216556,chr1,156031403,156072861,ENSMUSG00000050565.16,+,Tor1aip2,protein_coding,4.78150595165154,3.79948436158919,3.84366335800375
chr5,64044788,64045289,-0.3124077639361504,chr5,64040978,64054228,ENSMUSG00000106219.1,+,5830416I19Rik,lncRNA,3.37591075626014,2.88518896746145,2.71887039858793
chr7,90306983,90307484,-0.2727956668512595,chr7,90298252,90414719,ENSMUSG00000030616.15,+,Sytl2,protein_coding,4.44019144504436,3.76035109569267,3.6760617580908
chr13,20189894,20190395,-0.3341642082386157,chr13,20086596,20612353,ENSMUSG00000041112.17,+,Elmo1,protein_coding,3.78859102333973,3.02393418291274,3.00565535843898
chr6,8374222,8374723,-0.3350296394095417,chr6,8373596,8383379,ENSMUSG00000089735.1,-,Gm8428,processed_pseudogene,4.41536857183656,3.55756962695617,3.50101119818172
chr6,8374222,8374723,-0.3350296394095417,chr6,8255288,8463470,ENSMUSG00000089862.8,+,Umad1,protein_coding,4.41536857183656,3.55756962695617,3.50101119818172
chr6,8374222,8374723,-0.3350296394095417,chr6,8255450,8601480,ENSMUSG00000107705.1,+,Gm45062,protein_coding,4.41536857183656,3.55756962695617,3.50101119818172
chr10,63707678,63708179,-0.3305867245790351,chr10,63426098,65007667,ENSMUSG00000060843.11,+,Ctnna3,protein_coding,4.06474548777646,2.94211008149275,3.23284863832099
chr11,78189229,78189730,-0.2631860395966677,chr11,78184430,78196193,ENSMUSG00000002059.18,+,Rab34,protein_coding,4.66980302221646,4.51099828698042,3.89208159797861
chr11,78189229,78189730,-0.2631860395966677,chr11,78189392,78209763,ENSMUSG00000044122.14,+,Proca1,protein_coding,4.66980302221646,4.51099828698042,3.89208159797861
chr6,86963922,86964423,-0.2774454927433266,chr6,86957641,86967442,ENSMUSG00000107576.1,+,Gm44093,TEC,6.92247876582387,5.94469884664375,5.71335231703271
chr6,86963922,86964423,-0.2774454927433266,chr6,86845517,87007223,ENSMUSG00000057230.14,+,Aak1,protein_coding,6.92247876582387,5.94469884664375,5.71335231703271
chr7,101330038,101330539,-0.3036177778969535,chr7,101313086,101350626,ENSMUSG00000030688.15,+,Stard10,protein_coding,4.51776292381872,4.20860486868914,3.66116383809854
